 AdditionalInfo,Address,City,CountryId,Email,Id,Latitude,Longitude,Phone,Phone2,Phone3,Point,StateProvinceId,StoreId,StoreLocatorName,ZipCode,TradingMonFri,TradingSat,TradingSunPub
NULL,Shop 2 Thohoyandou Shop Cntr Thohoyandou ,Thohoyandou,73,NULL,0599,-22.97161166,30.45832447,015 007 9483,,,Thohoyandou,80,Lewis Stores,Thohoyandou,0950,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop14 Mdantsane Shop Cen Cnr Billie & Qumza Str Mdantsane,Mdantsane,73,NULL,1001,-32.934299,27.73843,043 054 0449,,,Mdantsane,76,Lewis Stores,Mdantsane,5219,08:00 - 17:00,08:00 - 13:00,09:00 - 14:00
NULL,Shop 57 Twin City Shp Cnt Heatherdale Road Bloemfontein,Bloemfontein,73,NULL,1002,-29.14171,26.2536,051 054 5261,,,Bloemfontein,77,Lewis Stores,Bloemfontein,9301,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 45 Simunye Plaza Simunye Swaziland,Simunye,219,NULL,1003,-26.20961015,31.92151332,00268 2383 8775,00268 2383 8776,00268 2383 8921,Simunye,False,Lewis Stores,Simunye,1779,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 5 Tsakane Shop Cnt cnr Malandela & Modjadji Str Tsakane,Tsakane,73,NULL,1004,-26.353276,28.37234,010 510 5766,,,Tsakane,78,Lewis Stores,Tsakane,1550,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop 5 Cnr Olifantsfontein & Alg Tswelepole Tembisa,Tembisa,73,NULL,1005,-25.96484065,28.2111161,010 510 0953,,,Tembisa,78,Lewis Stores,Tembisa,1632,08:00 - 17:00,08:00 - 15:00,CLOSED
NULL,Shop 23 Phuthaditjhaba SC Lot 10219 Public Road 712 Phuthaditjhaba,Phuthaditjhaba,73,NULL,1006,-28.53133,28.830903,051 054 5001,,,Phuthaditjhaba,77,Lewis Stores,Phuthaditjhaba,9869,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 5 Rundu Plaza Main Street Rundu Stand Area 1 at Hosp Namibia,Rundu,182,NULL,1007,-17.916602,19.769925,00264 6625 6187,00264 6625 5581,,Rundu,False,Lewis Stores,Rundu,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 17 Giyani Plaza Phase 1  5, Erf 60  64 Giyani Township Giyani",Giyani,73,NULL,1008,-23.309815,30.692317,015 007 9496,,,Giyani,80,Lewis Stores,Giyani,0826,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 6 Thohoyandou Centre Erf BA29 Thohoyandou,Thohoyandou,73,NULL,1010,-22.97318157,30.45567747,015 007 9018,,,Thohoyandou,80,Lewis Stores,Thohoyandou,0950,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,71B Lady Grey Street Paarl  ,Paarl,73,NULL,1012,-33.731191,18.966725,021 005 4501,,,Paarl,84,Lewis Stores,Paarl,7646,09:00 - 18:00,08:00 - 13:00,CLOSED
NULL,"Shop 4, KwaWicks Mall Erven 425 & 430 cnr Main & Smith Street Ugie",Ugie,73,NULL,1013,-31.19654,28.23222,045 514 0024,,,Ugie,76,Lewis Stores,Ugie,5470,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 11, Batho Plaza 18 Dr Maroke Street Soshanguve ",Soshanguve,73,NULL,1015,-25.481394,28.116208,012 054 6847,,,Soshanguve,78,Lewis Stores,Soshanguve,0152,08:00 - 17:00,08:00 - 15:00,08:00 - 13:00
NULL,Shop No 5A Cala Shopping Centre cnr Tsomo & Umtata Roads Cala,Cala,73,NULL,1016,-31.52462695,27.69592134,047 877 0054,047 877 0049,,Cala,76,Lewis Stores,Cala,5455,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,185 High Street Engcobo  ,Engcobo,73,NULL,1018,-31.675325,28.002638,047 108 5018,,,Engcobo,76,Lewis Stores,Engcobo,5051,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 7 Erf 182 RE 29 Hoog Street Paul Pietersburg,Paulpietersburg,73,NULL,1019,-27.424922,30.818488,056 108 5012,,,Paulpietersburg,79,Lewis Stores,Paulpietersburg,3180,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop No 19 Mkhuhlu Plaza Shop Centre Entension 1,  Mhala Distr Mkhuhlu",Mkhuhlu,73,NULL,1020,-24.98442,31.245788,013 007 9036,,,Mkhuhlu,80,Lewis Stores,Mkhuhlu,1246,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop No 2 & 3, Erf 3238 8 Calderwood Street Entension 1, Mahala Distr Queenstown",Queenstown,73,NULL,1021,-31.89656282,26.87008047,045 514 0025,,,Queenstown,76,Lewis Stores,Queenstown,5319,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Stand 812, Shop No 4 Belfast Shopping Centre Cnr Fitzgerald &Vermooten Belfast",Belfast,73,NULL,1022,-25.69391,30.042955,013 007 9237,,,Belfast,81,Lewis Stores,Belfast,1100,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,21B Pearson Street Villiers  ,Villiers,73,NULL,1023,-27.02751339,28.59877394,058 109 0139,,,Villiers,77,Lewis Stores,Villiers,9840,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,"Shop No 16 Spar Complex, Lood Str Rosh Pinah Namibia",Rosh Pinah,182,NULL,1024,-27.963588,16.757286,00264 6327 4485,00264 6327 4169,,Rosh Pinah,False,Lewis Stores,Rosh Pinah,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 2 2 Richardson Street Idutywa ,Idutywa,73,NULL,1025,-32.09761104,28.30468875,047 108 5003,,,Idutywa,76,Lewis Stores,Idutywa,5000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,42 Market Street Vryburg  ,Vryburg,73,NULL,1026,-26.95767,24.725004,053 108 5051,,,Vryburg,83,Lewis Stores,Vryburg,8601,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,Shops 2122a & b Shoprite Centre Cnr Sirkel & Main Road Eldorado Park,Eldorado,73,NULL,1027,-26.291423,27.907285,087 724 4063,,,Eldorado,78,Lewis Stores,Eldorado,1811,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 36 Kwanobuhle Shopping Cen Cnr Matanzima & Bering Rd Kwanobuhle,Kwanobuhle,73,NULL,1028,-33.806253,25.396893,041 978 0044,041 978 0042,,Kwanobuhle,76,Lewis Stores,Kwanobuhle,6241,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 317, Blue Haze Mall ERF 1501 cnr  Main & Skukuza Rd Hazyview",Hazyview,73,NULL,1029,-25.04442,31.131661,013 007 9224,,,Hazyview,81,Lewis Stores,Hazyview,1242,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,18 Duitser Eloff Street Koster ,Koster,73,NULL,1030,-25.87052183,26.89921686,0140079009,,,Koster,83,Lewis Stores,Koster,0348,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,Unit 11 & 12 Frans Indongo Shop Centre Erf 1339 Oshakati,Oshakati,182,NULL,1031,-17.78701494,15.70864386,00264 6522 2318,00264 6522 2316,00264 6522 2331,Oshakati,False,Lewis Stores,Oshakati,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 1 Erf 173 Tsolo ,Tsolo,73,NULL,1034,-31.31020719,28.75721112,047 108 5002,,,Tsolo,76,Lewis Stores,Tsolo,5170,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 97 Chris Hani Crossing Cnr Bierman & Brickfield Vosloorus,Vosloorus,73,NULL,1035,-26.343563,28.182248,010 018 6985,,,Vosloorus,78,Lewis Stores,Vosloorus,1475,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Erf 167 Indwe Road Lady Frere ,Lady Frere,73,NULL,1036,-31.470536,27.341432,047 108 5015,,,Lady Frere,76,Lewis Stores,Lady Frere,5410,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Erf 3707 8 Main Street Mafikeng ,Mafikeng Frere,73,NULL,1037,-25.86455544,25.64444701,018 108 5055,,,Mafikeng Frere,83,Lewis Stores,Mafikeng Frere,2745,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,A Shop Erf 135 Main Road Mqanduli,Mqanduli,73,NULL,1038,-31.81742286,28.76281562,047 108 5014,,,Mqanduli,76,Lewis Stores,Mqanduli,5080,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 4 & 5 391 Church Street Pietermaritzburg ,Pietermaritzburg,73,NULL,1039,-29.597195,30.383944,0331085007,,,Pietermaritzburg,79,Lewis Stores,Pietermaritzburg,3201,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,22 Main Road Clanwilliam  ,Clanwilliam,73,NULL,1040,-32.179637,18.893312,028 054 0054,,,Clanwilliam,84,Lewis Stores,Clanwilliam,8135,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 4 Selwyn Court 14 West Street Kempton Park,Kempton Park,73,NULL,1042,-26.105932,28.228652,010 724 4060,,,Kempton Park,78,Lewis Stores,Kempton Park,1619,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 10 Terminus Shopping Centre Golf Street Klerksdorp,Klerksdorp,73,NULL,1043,-26.862929,26.66392,018 108 5021,,,Klerksdorp,83,Lewis Stores,Klerksdorp,2571,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,Shop No 6 Platinum Place Dirk Winterbach Street Burgersfort ,Burgersfort,73,NULL,1044,-24.670846,30.326888,013 007 9289,,,Burgersfort,81,Lewis Stores,Burgersfort,1150,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Shop 12 & 13 Sun Village Shoppin Cent Doornhoek Farm Ledig,Ledig,73,NULL,1045,-25.360961,27.099384,014 007 9050,,,Ledig,83,Lewis Stores,Ledig,0316,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Bizana Square Shop Cnt Erf 94 & 95 89 Main Street Bizana,Bizana,73,NULL,1046,-30.86135,29.853979,039 200 9111,,,Bizana,76,Lewis Stores,Bizana,4800,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 2 Pick 'n Pay Centre 1 Botha Avenue Northam,Northam,73,NULL,1047,-24.95763913,27.2624851,014 007 9043,,,Northam,80,Lewis Stores,Northam,0360,08:00 - 17:00,08:00 - 15:00,CLOSED
NULL,"Shops 56 A & B Megamark Shopping Centre Erf 3, 3 Brownwyn Street Kriel",Kriel,73,NULL,1048,-26.249945,29.259249,017 054 0241,,,Kriel,81,Lewis Stores,Kriel,2271,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,16 Voortrekker Street Lydenburg  ,Lydenburg,73,NULL,1049,-25.093408,30.449118,013 007 9080,,,Lydenburg,81,Lewis Stores,Lydenburg,1120,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Zambezi Shopping Cnt Erf 3886 Katima Mulilo Namibia,Katima Mulilo,182,NULL,1053,-17.50145672,24.27565917,00264 6625 2474,00264 6625 2475,00264 6625 2368,Katima Mulilo,False,Lewis Stores,Katima Mulilo,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 6&7 Excelsior Compl Erf 96 cnr Eagle & Oxland Str Mthatha,Mthatha,73,NULL,1054,-31.596251,28.785146,047 108 5019,,,Mthatha,76,Lewis Stores,Mthatha,5100,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 2 Erf 1979 13 Henshall Street Neslpruit,Nelspruit,73,NULL,1055,-25.469569,30.980381,013 007 9288,,,Nelspruit,81,Lewis Stores,Nelspruit,1201,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Unit 8 & 9 Mangetti Mall Erf 1722 Rundu Namibia,Rundu,182,NULL,1056,-17.9118908,19.77445708,00264 6625 5166,00264 6625 5313,00264 6625 5178,Rundu,False,Lewis Stores,Rundu,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 1 Erf 141 Main Road Outjo,Outjo,182,NULL,1058,-20.108511,16.154611,00264 6731 2015,00264 6731 2046,00264 6731 2035,Outjo,False,Lewis Stores,Outjo,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop No 3A Tabankulu Mall Erf 93, Main Street Tabankulu",Tabankulu,73,NULL,1059,-30.953377,29.303223,035 514 0140,,,Tabankulu,76,Lewis Stores,Tabankulu,5130,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 10 Boitekong Mall cnr Thlou Str & R510 Rd Boitekong,Boitekong,73,NULL,1060,-25.61077241,27.27561123,014 007 9175,,,Boitekong,76,Lewis Stores,Boitekong,0300,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,"Shop 12, Spar Centre Erf 4177, Marapong Proper Relebogile Street Marapong",Marapong,73,NULL,1061,-23.655138,27.619337,014 007 9044,,,Marapong,80,Lewis Stores,Marapong,0556,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Unit 10 Lobatsi Shopping Centre Khama Avenue Lobatsi,Lobatsi,101,NULL,1063,-25.225618,25.669985,00267 533 0008,,,Lobatsi,False,Lewis Stores,Lobatsi,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 34, Protea Glen ShpC cnr R558 & Protea Blvd Protea Glen Soweto",Protea Glen,73,NULL,1064,-26.276518,27.812062,010 510 8589,,,Protea Glen,78,Lewis Stores,Protea Glen,1819,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,"Shop 19, Fingoland Mall Erf 501 cnr N2 & Road No DR8372 Butterworth",Butterworth,73,NULL,1066,-32.33378874,28.14258122,047 108 5006,,,Butterworth,76,Lewis Stores,Butterworth,4960,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,"Shop 72, Race Course Mall 12292224 & 12292970 Thetsane Maseru, Lesotho",Maseru,155,NULL,1067,-29.336081,27.483773,00266 2232 6398,00266 2232 0476,00266 2232 0432,Maseru,False,Lewis Stores,Maseru,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop LS 37 Atlantis City Centre Westfleur Circle Atlantis,Atlantis,73,NULL,1068,-33.562213,18.49219,021 054 4498,,,Atlantis,84,Lewis Stores,Atlantis,7349,08:00 - 17:00,09:00 - 14:00,09:00 - 13:00
NULL,"Shop 10 Time Square Centre Erf 2646 Outapi, Namibia",Outapi,182,NULL,1069,-17.50698376,14.99062237,00264 6525 1442,00264 6525 1587,00264 6525 1438,Outapi,False,Lewis Stores,Outapi,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No15 Marikana Square 330 Main Road Marikana,Marikana,73,NULL,1070,-25.69467563,27.48977709,014 007 9131,,,Marikana,83,Lewis Stores,Marikana,0284,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,Shop No 13 African City Building Gwambile Street Mbabane Swaziland,Mbabane,219,NULL,1071,-26.3237423,31.14386954,00268 2404 8909,00268 2404 8941,00268 2404 9647,Mbabane,False,Lewis Stores,Mbabane,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 2 Boxer Shop Cnt Erf 1316 60 Main Street Sterkspruit,Sterkspruit,73,NULL,1073,-30.52935036,27.37384493,051 054 5291,,,Sterkspruit,76,Lewis Stores,Sterkspruit,9762,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 16 Boxer Centre Main road Elliotdale,Elliotdale,73,NULL,1074,-31.969258,28.684894,087 724 4067,,,Elliotdale,76,Lewis Stores,Elliotdale,5070,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop A 11 Hammersdale Junction cnr Kunene Rd & R35 Hammersdale,Hammersdale,73,NULL,1075,-29.80200377,30.62863034,031 054 9632,,,Hammersdale,79,Lewis Stores,Hammersdale,3700,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop A 2 Central Square cnr Bell & Richard Str Idutywa,Idutywa,73,NULL,1076,-32.09765176,28.30616076,041 054 5481,,,Idutywa,76,Lewis Stores,Idutywa,5000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop GF 7 Gwashamba Mall Main Road Ondangwa,Ondangwa,182,NULL,1077,-17.914587,15.972027,00264 6524 0510,00264 6524 0987,00264 6524 0526,Ondangwa,False,Lewis Stores,Ondangwa,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 2 Erf 1026 Hage Geingob Road Katima Mulilo Namibia,Katima Mulilo,182,NULL,1078,-17.500578,24.27279,00264 6625 2906,00264 6625 2907,00264 6625 2908,Katima Mulilo,False,Lewis Stores,Katima Mulilo,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 7 Theku Plaza Portion 4 Blaubosch Laagt Rds BR11 & BR6 Madadeni Road Madadeni,Madadeni,73,NULL,1079,-27.784639,30.090928,034 108 6025,,,Madadeni,79,Lewis Stores,Madadeni,2951,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 38 Jozini Mall P449 Highway Jozini,Jozini,73,NULL,1081,-27.43219517,32.10014105,035 514 0115,,,Jozini,79,Lewis Stores,Jozini,3969,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop 101 Modi Mall cnr Thabo Mbeki Drive & Limpopo Street Modimolle,Modimolle,73,NULL,1083,-24.696035,28.406973,014 007 9174,,,Modimolle,80,Lewis Stores,Modimolle,0510,08:00 - 18:00,08:00 - 15:00,CLOSED
NULL,Shop No 1D Main Hospital Rd (P501) Moruleng ,Moruleng,73,NULL,1084,-25.16419375,27.16855547,013 007 9230,,,Moruleng,83,Lewis Stores,Moruleng,0318,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,179 Market Street Erf 178 Stella ,Stella,73,NULL,1085,-26.55179718,24.86660956,021 054 5174,,,Stella,83,Lewis Stores,Stella,8650,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,"Shp 23, King Senzang ShpC Cnr King Dinizulu Highway Princess Magogo Avenue Ulundi",Ulundi,73,NULL,1086,-28.30260937,31.42155099,056 108 5009,,,Ulundi,79,Lewis Stores,Ulundi,3838,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,41 Voortrekker Street Coligny  ,Coligny,73,NULL,1087,-26.33034364,26.32003785,018 108 5062,,,Coligny,83,Lewis Stores,Coligny,2725,07:30 - 17:00,07:30 - 13:00,CLOSED
NULL,30 Victoria Street Melmoth  ,Melmoth,73,NULL,1088,-28.59146135,31.39968013,035 514 0165,,,Melmoth,79,Lewis Stores,Melmoth,3835,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 8 Kwa Guqa Mall Erf 11250 cnr N4 Highway Kwa Guqa Ext 15 Emalahleni,Kwa Guqa,73,NULL,1089,-25.871387,29.130905,013 007 9228,,,Kwa Guqa,81,Lewis Stores,Kwa Guqa,1073,08:00 - 18:00,08:00 - 15:00,09:00 - 13:00
NULL,"Shop No 40 Erf 509, Lethlabile Mall Lethlabile ",Lethlabile,73,NULL,1092,-25.46977764,27.83002152,012 054 6371,,,Lethlabile,83,Lewis Stores,Lethlabile,0264,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,Shop no 10A Mtaba Shopping Mall Portion 1 of lot 56 Umfolozi No 13319,Mtubatuba,73,NULL,1093,-28.41503229,32.18046913,035 514 0145,,,Mtubatuba,79,Lewis Stores,Mtubatuba,3935,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,Shop no44 Mayfield Square Luried Road Daveyton,Daveyton,73,NULL,1095,-26.134984,28.410061,010 510 3647,,,Daveyton,78,Lewis Stores,Daveyton,1520,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 2a Kudebe Douglas Rend Road Hammanskraal, Pretoria ",Hammanskraal,73,NULL,1096,-25.40792652,28.2816835,012 054 5274,,,Hammanskraal,78,Lewis Stores,Hammanskraal,0400,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,"Shop 9, Mandeni Plaza Portn Farm Amanda 14053 168822 Thokoza Road Sundumbili",Mandeni,73,NULL,1097,-29.14396082,31.40440146,032 108 5005,,,Mandeni,79,Lewis Stores,Mandeni,4491,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,17 Chf Albert Luthuli Str Stanger  ,Stanger,73,NULL,1098,-29.33853431,31.29158875,032 108 5001,,,Stanger,79,Lewis Stores,Stanger,4450,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Cnr Main & Richardson St Graskop  ,Graskop,73,NULL,1099,-24.933497,30.84041,013 007 9227,,,Graskop,81,Lewis Stores,Graskop,1270,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop U 19 Eyethu Orange Farm Mall Erf15673, OFarm Ext4 Orange Farm",Orange Farm,73,NULL,1100,-26.471073,27.870246,016 514 0134,,,Orange Farm,78,Lewis Stores,Orange Farm,1984,09:00 - 17:00,09:00 - 14:00,09:00 - 13:00
NULL,Shop 19 Vaalwater Oasis Voortrekker Street Vaalwater,Vaalwater,73,NULL,1101,-24.301037,28.113285,014 007 9045,,,Vaalwater,80,Lewis Stores,Vaalwater,0530,08:00 - 17:30,08:00 - 15:00,CLOSED
NULL,Shop no3 Margate Taxi Rank Centre Margate ,Margate,73,NULL,1102,-30.865146,30.363206,039 200 9101,,,Margate,79,Lewis Stores,Margate,4275,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,24 Park Street Upington  ,Upington,73,NULL,1103,-28.459162,21.243715,054 109 9029,,,Upington,82,Lewis Stores,Upington,8800,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 14 Izingolweni Shpng Centre Izingolweni ,Izingolweni,73,NULL,1104,-30.785229,30.131002,039 200 9113,,,Izingolweni,79,Lewis Stores,Izingolweni,4260,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 3 & 4 CentaneVillage Shopping Bell Street Centane,Centane,73,NULL,1105,-32.505849,28.3165733,,043 001 0055,,Centane,76,Lewis Stores,Centane,4980,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 3 Wolseley Shopping Centre Cnr Collard & Merriman Wolseley,Wolseley,73,NULL,1106,-33.416527,19.200615,023 108 5166,,,Wolseley,84,Lewis Stores,Wolseley,6830,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop No 21 Phokeng Mall R565 Sun City Main Road Phokeng,Phokeng,73,NULL,1107,-25.57676064,27.15900774,014 007 9170,,,Phokeng,83,Lewis Stores,Phokeng,0335,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop no10D Thaba Mall Old Warmbaths Road Thabazimbi,Thabazimbi,73,NULL,1108,-24.58945821,27.3990689,014 007 9172,,,Thabazimbi,80,Lewis Stores,Thabazimbi,0380,08:00 - 17:00,08:00 - 15:00,09:00 - 13:00
NULL,Shop No 30 Emoyeni Mall Jupiter Street Pienaar,Pienaar,73,NULL,1109,-25.411096,31.127314,013 007 9199,,,Pienaar,80,Lewis Stores,Pienaar,1214,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 39 Tugela Ferry Mall Lease 1, farm Mthemba No17484,  Msinga Tugela Ferry",Tugela Ferry,73,NULL,1110,-28.755302,30.442119,0331085005,,,Tugela Ferry,79,Lewis Stores,Tugela Ferry,3010,08:00 - 17:00,08:00 - 13:00,09:00 - 13:00
NULL,"Shop 41, Lusiki Plaza Erf 2810, Lusikisiki Road Lusikisiki Ext 4 Townshp Lusikisiki",LUSIKISIKI,73,NULL,1111,-31.357452,29.563877,039 200 9114,,,LUSIKISIKI,76,Lewis Stores,LUSIKISIKI,4820,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop 22, Qumbu Shpng Cntr 266 Hope Street (N2) Qumbu ",Qumbu,73,NULL,1112,-31.161586,28.869879,047 108 5009,,,Qumbu,76,Lewis Stores,Qumbu,5180,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop 11 Champ Style Complex Main Road Opuwo,Opuwo,182,NULL,1117,-18.060244,13.841187,00264 6527 7029,00264 6527 7028,00264 6527 7027,Opuwo,False,Lewis Stores,Opuwo,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Plot No 06472138 Main Street Mafeteng ,MAFETENG,155,NULL,1118,-29.8223,27.244495,00266 2270 1443,00266 2270 1445,00266 2270 1446,MAFETENG,False,Lewis Stores,MAFETENG,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Lower Moyeni Quthing  ,QUTHING,155,NULL,1119,-30.4002067,27.69959063,00266 2275 0785,00266 2275 0788,,QUTHING,False,Lewis Stores,QUTHING,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Shop GF07, Metlife Plaza Cnr Sam Nujomo & 10th Rd Walvis Bay Namibia",WALVIS BAY,182,NULL,1120,-22.957277,14.498901,00264 6420 6688,00264 6420 5098,00264 6422 0423,WALVIS BAY,False,Lewis Stores,WALVIS BAY,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Wilhelm Zeralia Street Omaruru  ,OMARURU,182,NULL,1121,-21.418898,15.955926,00264 6457 0836,00264 6457 0916,00264 6457 1101,OMARURU,False,Lewis Stores,OMARURU,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,"Warehouse F,G & H Casa Angola Complex Plot 23 Oshikango",OSHIKANGO,182,NULL,1122,-17.395802,15.891913,00264 6526 5499,00264 6526 5066,00264 6526 5578,OSHIKANGO,False,Lewis Stores,OSHIKANGO,9000,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop no1 Haskins Street Francistown ,Francistown,101,NULL,1123,-21.1691019469872,27.5111823226133,00267 241 5247,00267 241  5406,00267 241 5264,Francistown,False,Lewis Stores,Francistown,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shop G72 Rail Park Mall Gabarone ,GABORONE,101,NULL,1124,-24.627712,25.934688,00267 391 6441,00267 391 6483,00267 391 6442,GABORONE,False,Lewis Stores,GABORONE,9999,09:00 - 18:00,09:00 - 14:00,CLOSED
NULL,Shop No 4 Ghanzi Shopping Centre Lobatsi Shopping Centre Ghanzi,GHANZI,101,NULL,1125,-21.694747,21.648777,00267 659 7607,00267 659 7863,00267 659 7861,GHANZI,False,Lewis Stores,GHANZI,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Plot 3231 Mahalapye Botswana ,MAHALAPYE,101,NULL,1126,-23.1090733125898,26.8336639082482,00267 472 0120,00267 472 0443,,MAHALAPYE,False,Lewis Stores,MAHALAPYE,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Lot No 425 Mochudi  ,MOCHUDI,101,NULL,1127,-24.3933346,26.1407447,00267 577 7304,00267 577 9646,,MOCHUDI,False,Lewis Stores,MOCHUDI,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Lot 9192 Ngwane Street Manzini Swaziland,MANZINI,219,NULL,1129,-26.49568225,31.37997991,00268 2505 2893,00268 2505 9883,00268 2505 9281,MANZINI,False,Lewis Stores,MANZINI,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Sikhonkhwane Street Nhlangano Swaziland ,NHLANGANO,219,NULL,1130,-27.11374019,31.19641082,00268 2207 8371,00268 2207 7249,,NHLANGANO,False,Lewis Stores,NHLANGANO,9999,08:00 - 17:00,08:00 - 13:00,CLOSED
NULL,Shp 49 Boitumelo Junction cnr Phakathi dr & Nkoane Thabong ,Thabong,73,NULL,1131,-27.96481,26.808789,057 109 0102,,,Thabong,77,Lewis Stores,Thabong,9478,09:00 - 18:00,09:00 - 13:00,09:00 - 13:00
